,Unnamed: 0,temperature (K),x(1),x(2),ln_gamma_1,ln_gamma_2,cas_number_1,cas_number_2,names_1,names_2,SMILES_x,NAME_x,boilingPoint[K]_x,cas_number_x,SMILES_y,NAME_y,boilingPoint[K]_y,cas_number_y
541,541,298.15,0.2,0.8,2.27352517,0.11667887,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
542,542,298.15,0.3,0.7,1.91778508,0.23508209,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
543,543,298.15,0.4,0.6,1.60055794,0.40641573,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
544,544,298.15,0.5,0.5,1.29419508,0.65855586,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
545,545,298.15,0.6,0.4,0.98581694,1.03846636,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
546,546,298.15,0.7,0.3,0.67803179,1.61567764,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
547,547,298.15,0.8,0.2,0.38721113,2.50005796,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
548,548,298.15,0.9,0.1,0.13835526,3.95175014,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
549,549,298.15,1.0,0.0,0.0,7.03189216,7732-18-5,97-63-2,h2o,ethylmethacrylate,O,water,373.15,7732-18-5,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
550,550,298.15,0.0,1.0,2.83008852,0.0,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
551,551,298.15,0.1,0.9,2.19233139,0.03281158,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
552,552,298.15,0.2,0.8,1.6819084,0.12230196,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
553,553,298.15,0.3,0.7,1.27461481,0.25767762,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
554,554,298.15,0.4,0.6,0.94797178,0.43346972,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
555,555,298.15,0.5,0.5,0.6827966,0.65062308,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
556,556,298.15,0.6,0.4,0.46247288,0.92062118,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
557,557,298.15,0.7,0.3,0.27837615,1.26402695,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
558,558,298.15,0.8,0.2,0.13171898,1.70675197,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
559,559,298.15,0.9,0.1,0.03318717,2.26904943,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
560,560,298.15,1.0,0.0,0.0,2.91980686,71-43-2,67-71-0,benzene,dimethylsulfone,c1ccccc1,benzene,353.15,71-43-2,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
561,561,298.15,0.0,1.0,0.54268528,0.0,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
562,562,298.15,0.1,0.9,0.5002822,0.00205059,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
563,563,298.15,0.2,0.8,0.46833044,0.00753703,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
564,564,298.15,0.3,0.7,0.43587942,0.01833869,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
565,565,298.15,0.4,0.6,0.392824,0.04185556,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
566,566,298.15,0.5,0.5,0.33685559,0.08802093,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
567,567,298.15,0.6,0.4,0.27288628,0.16722084,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
568,568,298.15,0.7,0.3,0.20287836,0.29932973,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
569,569,298.15,0.8,0.2,0.12883468,0.52644713,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
570,570,298.15,0.9,0.1,0.05455276,0.96670358,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
571,571,298.15,1.0,0.0,0.0,2.49328655,67-66-3,64-17-5,chcl3,ethanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CCO,ethanol,351.52,64-17-5
572,572,298.15,0.0,1.0,0.40593494,0.0,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
573,573,298.15,0.1,0.9,0.30673772,0.00513311,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
574,574,298.15,0.2,0.8,0.22057637,0.02023893,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
575,575,298.15,0.3,0.7,0.14950703,0.04384665,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
576,576,298.15,0.4,0.6,0.0936139,0.07388224,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
577,577,298.15,0.5,0.5,0.0517778,0.10807396,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
578,578,298.15,0.6,0.4,0.02253688,0.14374486,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
579,579,298.15,0.7,0.3,0.00453919,0.17699179,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
580,580,298.15,0.8,0.2,-0.00344998,0.20050016,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
581,581,298.15,0.9,0.1,-0.00317672,0.19676812,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
582,582,298.15,1.0,0.0,0.0,0.11795629,71-43-2,67-64-1,benzene,propanone,c1ccccc1,benzene,353.15,71-43-2,CC(C)=O,acetone,329.15,67-64-1
583,583,298.15,0.0,1.0,9.01495068,0.0,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
584,584,298.15,0.1,0.9,5.29790387,0.11983942,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
585,585,298.15,0.2,0.8,4.12675574,0.3215484,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
586,586,298.15,0.3,0.7,3.31642583,0.59003153,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
587,587,298.15,0.4,0.6,2.66419519,0.94101364,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
588,588,298.15,0.5,0.5,2.09778036,1.40550994,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
589,589,298.15,0.6,0.4,1.58262477,2.03823349,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
590,590,298.15,0.7,0.3,1.10068691,2.94082002,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
591,591,298.15,0.8,0.2,0.64641282,4.32435244,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
592,592,298.15,0.9,0.1,0.23790753,6.71849419,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
593,593,298.15,1.0,0.0,0.0,12.04127174,7732-18-5,110-54-3,h2o,hexane,O,water,373.15,7732-18-5,CCCCCC,hexane,341.85,110-54-3
594,594,298.15,0.0,1.0,4.35391792,0.0,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
595,595,298.15,0.1,0.9,2.38651731,0.06570349,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
596,596,298.15,0.2,0.8,1.74237886,0.17639894,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
597,597,298.15,0.3,0.7,1.31432807,0.31791702,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
598,598,298.15,0.4,0.6,0.98738781,0.49347869,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
599,599,298.15,0.5,0.5,0.72156782,0.71093624,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
600,600,298.15,0.6,0.4,0.49909563,0.98341149,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
601,601,298.15,0.7,0.3,0.31199087,1.33236871,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
602,602,298.15,0.8,0.2,0.15899569,1.79508257,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
603,603,298.15,0.9,0.1,0.04689562,2.44100214,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
604,604,298.15,1.0,0.0,0.0,3.37516454,67-56-1,110-54-3,methanol,hexane,CO,methanol,337.85,67-56-1,CCCCCC,hexane,341.85,110-54-3
605,605,298.15,0.0,1.0,-0.06591826,0.0,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
606,606,298.15,0.1,0.9,-0.06267948,-0.00019071,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
607,607,298.15,0.2,0.8,-0.05876173,-0.00090521,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
608,608,298.15,0.3,0.7,-0.05402239,-0.00251343,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
609,609,298.15,0.4,0.6,-0.04832127,-0.00562454,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
610,610,298.15,0.5,0.5,-0.04152354,-0.0112542,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
611,611,298.15,0.6,0.4,-0.03353854,-0.02113734,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
612,612,298.15,0.7,0.3,-0.02439731,-0.03835859,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
613,613,298.15,0.8,0.2,-0.01446872,-0.06871854,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
614,614,298.15,0.9,0.1,-0.00503246,-0.12394455,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
615,615,298.15,1.0,0.0,0.0,-0.23019859,71-43-2,75-29-6,benzene,2-chloropropane,c1ccccc1,benzene,353.15,71-43-2,CC(C)Cl,isopropyl chloride,308.89,75-29-6
616,616,298.15,0.0,1.0,0.00627503,0.0,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
617,617,298.15,0.1,0.9,0.00645392,-5.14e-06,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
618,618,298.15,0.2,0.8,0.00599222,8.415e-05,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
619,619,298.15,0.3,0.7,0.00503422,0.00041655,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
620,620,298.15,0.4,0.6,0.00378684,0.00110633,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
621,621,298.15,0.5,0.5,0.0024858,0.00219,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
622,622,298.15,0.6,0.4,0.00135599,0.00358737,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
623,623,298.15,0.7,0.3,0.00055072,0.0050951,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
624,624,298.15,0.8,0.2,0.00012175,0.00638301,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
625,625,298.15,0.9,0.1,-2.8e-06,0.00704983,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
626,626,298.15,1.0,0.0,0.0,0.00667265,67-56-1,64-17-5,methanol,ethanol,CO,methanol,337.85,67-56-1,CCO,ethanol,351.52,64-17-5
627,627,298.15,0.0,1.0,1.32515372,0.0,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
628,628,298.15,0.1,0.9,1.01986708,0.01560728,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
629,629,298.15,0.2,0.8,0.81585573,0.05294424,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
630,630,298.15,0.3,0.7,0.67281921,0.10382795,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
631,631,298.15,0.4,0.6,0.55836891,0.16999286,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
632,632,298.15,0.5,0.5,0.45284545,0.26156815,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
633,633,298.15,0.6,0.4,0.34745674,0.39597555,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
634,634,298.15,0.7,0.3,0.24029061,0.60099546,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
635,635,298.15,0.8,0.2,0.13498129,0.92413216,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
636,636,298.15,0.9,0.1,0.04390103,1.45307835,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
637,637,298.15,1.0,0.0,0.0,2.34576753,67-56-1,142-96-1,methanol,di-n-butylether,CO,methanol,337.85,67-56-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
638,638,298.15,0.0,1.0,6.28342163,0.0,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
639,639,298.15,0.1,0.9,3.78432099,0.10676647,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
640,640,298.15,0.2,0.8,2.75485987,0.28582865,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
641,641,298.15,0.3,0.7,2.21508336,0.47125979,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
642,642,298.15,0.4,0.6,1.86048345,0.67151462,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
643,643,298.15,0.5,0.5,1.5551696,0.93194197,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
644,644,298.15,0.6,0.4,1.25375787,1.31090366,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
645,645,298.15,0.7,0.3,0.94444339,1.8952049,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
646,646,298.15,0.8,0.2,0.61407208,2.90164035,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
647,647,298.15,0.9,0.1,0.2588112,4.99174976,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
648,648,298.15,1.0,0.0,0.0,11.16253658,7732-18-5,142-96-1,h2o,di-n-butylether,O,water,373.15,7732-18-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
649,649,298.15,0.0,1.0,0.38744208,0.0,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
650,650,298.15,0.1,0.9,0.28848715,0.00428974,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
651,651,298.15,0.2,0.8,0.23103862,0.01405603,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
652,652,298.15,0.3,0.7,0.18670044,0.0284898,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
653,653,298.15,0.4,0.6,0.14898082,0.04850134,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
654,654,298.15,0.5,0.5,0.11422711,0.07669662,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
655,655,298.15,0.6,0.4,0.08097076,0.11718425,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
656,656,298.15,0.7,0.3,0.04976086,0.17508307,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
657,657,298.15,0.8,0.2,0.02322924,0.25455934,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
658,658,298.15,0.9,0.1,0.0056043,0.35358542,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
659,659,298.15,1.0,0.0,0.0,0.45197475,67-56-1,502-42-1,methanol,cycloheptanone,CO,methanol,337.85,67-56-1,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
660,660,298.15,0.0,1.0,2.10891387,0.0,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
661,661,298.15,0.1,0.9,1.48061014,0.0260788,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
662,662,298.15,0.2,0.8,1.20290476,0.07334976,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
663,663,298.15,0.3,0.7,1.02474051,0.13181383,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
664,664,298.15,0.4,0.6,0.88548975,0.20648534,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
665,665,298.15,0.5,0.5,0.75100592,0.3171035,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
666,666,298.15,0.6,0.4,0.5951644,0.50995943,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
667,667,298.15,0.7,0.3,0.40909417,0.86025078,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
668,668,298.15,0.8,0.2,0.22569216,1.41611018,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
669,669,298.15,0.9,0.1,0.0833716,2.24215395,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
670,670,298.15,1.0,0.0,0.0,4.19676993,7732-18-5,502-42-1,h2o,cycloheptanone,O,water,373.15,7732-18-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
671,671,298.15,0.0,1.0,2.0608415,0.0,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
672,672,298.15,0.1,0.9,1.57929829,0.02445579,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
673,673,298.15,0.2,0.8,1.21762827,0.08760494,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
674,674,298.15,0.3,0.7,0.93758783,0.18048034,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
675,675,298.15,0.4,0.6,0.71401388,0.30059447,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
676,676,298.15,0.5,0.5,0.53098598,0.45028888,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
677,677,298.15,0.6,0.4,0.37826323,0.63728802,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
678,678,298.15,0.7,0.3,0.24941727,0.87765919,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
679,679,298.15,0.8,0.2,0.14088974,1.20663679,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
680,680,298.15,0.9,0.1,0.05251334,1.72217933,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
681,681,298.15,1.0,0.0,0.0,3.09351458,108-88-3,67-56-1,toluene,methanol,Cc1ccccc1,toluene,383.75,108-88-3,CO,methanol,337.85,67-56-1
682,682,298.15,0.0,1.0,0.14972612,0.0,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
683,683,298.15,0.1,0.9,0.10607275,0.00221439,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
684,684,298.15,0.2,0.8,0.07448696,0.00773709,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
685,685,298.15,0.3,0.7,0.0513491,0.01542091,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
686,686,298.15,0.4,0.6,0.03433268,0.02457202,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
